CHROM BIN_START 99999 SNP_COUNT
Chr11 7900000 7999999 2900
Chr11 8000000 8099999 3137
Chr11 8100000 8199999 2716
Chr11 8200000 8299999 3215
Chr11 8300000 8399999 2737
Chr11 8400000 8499999 3352
Chr11 8500000 8599999 3514
Chr11 8600000 8699999 3452
Chr11 8700000 8799999 3018
Chr11 8800000 8899999 3275
Chr11 8900000 8999999 3426
Chr11 9000000 9099999 3771
Chr11 9100000 9199999 3927
Chr11 9200000 9299999 4082
Chr11 9300000 9399999 3061
Chr11 9400000 9499999 3416
Chr11 9500000 9599999 1975
Chr11 9600000 9699999 1990
Chr11 9700000 9799999 2677
Chr11 9800000 9899999 2639
Chr11 9900000 9999999 2286
Chr11 10000000 10099999 3611
Chr11 10100000 10199999 3480
Chr11 10200000 10299999 3852
Chr11 10300000 10399999 3915
Chr11 10400000 10499999 3519
Chr11 10500000 10599999 3244
Chr11 10600000 10699999 3457
Chr11 10700000 10799999 4166
Chr11 10800000 10899999 3333
Chr11 10900000 10999999 3104
Chr11 11000000 11099999 4013
Chr11 11100000 11199999 3892
Chr11 11200000 11299999 2798
Chr11 11300000 11399999 3050
Chr11 11400000 11499999 3421
Chr11 11500000 11599999 3598
Chr11 11600000 11699999 2641
Chr11 11700000 11799999 3261
Chr11 11800000 11899999 3290
Chr11 11900000 11999999 3913
Chr11 12000000 12099999 2749
Chr11 12100000 12199999 2086
Chr11 12200000 12299999 3888
Chr11 12300000 12399999 3566
Chr11 12400000 12499999 3550
Chr11 12500000 12599999 3956
Chr11 12600000 12699999 2950
Chr11 12700000 12799999 2921
Chr11 12800000 12899999 3235
Chr11 12900000 12999999 3287
Chr11 13000000 13099999 2844
Chr11 13100000 13199999 2506
Chr11 13200000 13299999 2388
Chr11 13300000 13399999 2174
Chr11 13400000 13499999 2353
Chr11 13500000 13599999 2844
Chr11 13600000 13699999 2881
Chr11 13700000 13799999 2432
Chr11 13800000 13899999 3204
Chr11 13900000 13999999 3719
Chr11 14000000 14099999 3496
Chr11 14100000 14199999 3718
Chr11 14200000 14299999 3587
Chr11 14300000 14399999 3482
Chr11 14400000 14499999 3459
Chr11 14500000 14599999 3777
Chr11 14600000 14699999 3239
Chr11 14700000 14799999 3570
Chr11 14800000 14899999 3753
Chr11 14900000 14999999 3276
Chr11 15000000 15099999 2424
Chr11 15100000 15199999 2719
Chr11 15200000 15299999 3953
Chr11 15300000 15399999 2650
Chr11 15400000 15499999 2615
Chr11 15500000 15599999 2613
Chr11 15600000 15699999 3394
Chr11 15700000 15799999 3740
Chr11 15800000 15899999 2197
Chr11 15900000 15999999 2602
Chr11 16000000 16099999 2499
Chr11 16100000 16199999 2842
Chr11 16200000 16299999 1889
Chr11 16300000 16399999 2393
Chr11 16400000 16499999 2494
Chr11 16500000 16599999 2364
Chr11 16600000 16699999 2675
Chr11 16700000 16799999 2656
Chr11 16800000 16899999 2581
Chr11 16900000 16999999 2973
Chr11 17000000 17099999 3153
Chr11 17100000 17199999 3457
Chr11 17200000 17299999 1965
Chr11 17300000 17399999 3220
Chr11 17400000 17499999 2937
Chr11 17500000 17599999 3106
Chr11 17600000 17699999 2558
Chr11 17700000 17799999 2580
Chr11 17800000 17899999 2407
Chr11 17900000 17999999 1976
Chr11 18000000 18099999 2745
Chr11 18100000 18199999 2694
Chr11 18200000 18299999 2376
Chr11 18300000 18399999 3394
Chr11 18400000 18499999 4115
Chr11 18500000 18599999 3579
Chr11 18600000 18699999 3664
Chr11 18700000 18799999 3191
Chr11 18800000 18899999 2979
Chr11 18900000 18999999 3106
Chr11 19000000 19099999 3825
Chr11 19100000 19199999 3370
Chr11 19200000 19299999 2986
Chr11 19300000 19399999 3708
Chr11 19400000 19499999 3357
Chr11 19500000 19599999 3648
Chr11 19600000 19699999 3673
Chr11 19700000 19799999 3993
Chr11 19800000 19899999 3738
Chr11 19900000 19999999 3353
Chr11 20000000 20099999 2158
Chr11 20100000 20199999 1656
Chr11 20200000 20299999 2169
Chr11 20300000 20399999 2493
Chr11 20400000 20499999 3890
Chr11 20500000 20599999 3517
Chr11 20600000 20699999 3681
Chr11 20700000 20799999 3321
Chr11 20800000 20899999 3165
Chr11 20900000 20999999 3418
Chr11 21000000 21099999 3554
Chr11 21100000 21199999 3991
Chr11 21200000 21299999 3465
Chr11 21300000 21399999 3395
Chr11 21400000 21499999 3441
Chr11 21500000 21599999 2652
Chr11 21600000 21699999 3238
Chr11 21700000 21799999 3436
Chr11 21800000 21899999 3466
Chr11 21900000 21999999 3021
Chr11 22000000 22099999 3248
Chr11 22100000 22199999 3389
Chr11 22200000 22299999 3234
Chr11 22300000 22399999 3350
Chr11 22400000 22499999 4222
Chr11 22500000 22599999 3653
Chr11 22600000 22699999 3515
Chr11 22700000 22799999 4015
Chr11 22800000 22899999 3887
Chr11 22900000 22999999 3362
Chr11 23000000 23099999 3560
Chr11 23100000 23199999 2321
Chr11 23200000 23299999 3153
Chr11 23300000 23399999 2543
Chr11 23400000 23499999 2424
Chr11 23500000 23599999 1969
Chr11 23600000 23699999 3334
Chr11 23700000 23799999 3379
Chr11 23800000 23899999 3685
Chr11 23900000 23999999 3553
Chr11 24000000 24099999 2544
Chr11 24100000 24199999 3625
Chr11 24200000 24299999 3691
Chr11 24300000 24399999 3703
Chr11 24400000 24499999 3849
Chr11 24500000 24599999 3388
Chr11 24600000 24699999 3642
Chr11 24700000 24799999 2953
Chr11 24800000 24899999 3686
Chr11 24900000 24999999 2910
Chr11 25000000 25099999 3342
Chr11 25100000 25199999 3282
Chr11 25200000 25299999 3314
Chr11 25300000 25399999 2762
Chr11 25400000 25499999 2359
Chr11 25500000 25599999 2012
Chr11 25600000 25699999 2495
Chr11 25700000 25799999 2126
Chr11 25800000 25899999 2941
Chr11 25900000 25999999 2992
Chr11 26000000 26099999 2688
Chr11 26100000 26199999 2764
Chr11 26200000 26299999 2846
Chr11 26300000 26399999 2258
Chr11 26400000 26499999 3188
Chr11 26500000 26599999 3125
Chr11 26600000 26699999 2893
Chr11 26700000 26799999 2942
Chr11 26800000 26899999 2239
Chr11 26900000 26999999 2948
Chr11 27000000 27099999 1524
Chr11 27100000 27199999 2552
Chr11 27200000 27299999 4050
Chr11 27300000 27399999 2848
Chr11 27400000 27499999 3328
Chr11 27500000 27599999 2787
Chr11 27600000 27699999 3091
Chr11 27700000 27799999 3351
Chr11 27800000 27899999 3143
Chr11 27900000 27999999 3138
Chr11 28000000 28099999 3078
Chr11 28100000 28199999 3070
Chr11 28200000 28299999 3038
Chr11 28300000 28399999 3427
Chr11 28400000 28499999 3182
Chr11 28500000 28599999 2542
Chr11 28600000 28699999 3359
Chr11 28700000 28799999 3300
Chr11 28800000 28899999 2922
Chr11 28900000 28999999 2297
Chr11 29000000 29099999 2651
Chr11 29100000 29199999 3234
Chr11 29200000 29299999 3411
Chr11 29300000 29399999 3000
Chr11 29400000 29499999 3266
Chr11 29500000 29599999 3359
Chr11 29600000 29699999 2818
Chr11 29700000 29799999 3467
Chr11 29800000 29899999 2948
Chr11 29900000 29999999 2862
Chr11 30000000 30099999 3558
Chr11 30100000 30199999 3802
Chr11 30200000 30299999 3076
Chr11 30300000 30399999 2346
Chr11 30400000 30499999 2270
Chr11 30500000 30599999 2507
Chr11 30600000 30699999 2078
Chr11 30700000 30799999 2103
Chr11 30800000 30899999 2551
Chr11 30900000 30999999 2497
Chr11 31000000 31099999 2262
Chr11 31100000 31199999 2413
Chr11 31200000 31299999 2549
Chr11 31300000 31399999 2216
Chr11 31400000 31499999 1814
Chr11 31500000 31599999 1731
Chr11 31600000 31699999 2012
Chr12 0 99999 2212
Chr12 100000 199999 3474
Chr12 200000 299999 3141
Chr12 300000 399999 3213
Chr12 400000 499999 3509
Chr12 500000 599999 3609
Chr12 600000 699999 3314
Chr12 700000 799999 3273
Chr12 800000 899999 2985
Chr12 900000 999999 3365
Chr12 1000000 1099999 2605
Chr12 1100000 1199999 2486
Chr12 1200000 1299999 2439
Chr12 1300000 1399999 2502
Chr12 1400000 1499999 3967
Chr12 1500000 1599999 3095
Chr12 1600000 1699999 2909
Chr12 1700000 1799999 3090
Chr12 1800000 1899999 3523
Chr12 1900000 1999999 3515
Chr12 2000000 2099999 3186
Chr12 2100000 2199999 3496
Chr12 2200000 2299999 3244
Chr12 2300000 2399999 3759
Chr12 2400000 2499999 4246
Chr12 2500000 2599999 3594
Chr12 2600000 2699999 3587
Chr12 2700000 2799999 3909
Chr12 2800000 2899999 3157
Chr12 2900000 2999999 3227
Chr12 3000000 3099999 2534
Chr12 3100000 3199999 3134
Chr12 3200000 3299999 2994
Chr12 3300000 3399999 3031
Chr12 3400000 3499999 3298
Chr12 3500000 3599999 3817
Chr12 3600000 3699999 3866
Chr12 3700000 3799999 3958
Chr12 3800000 3899999 3525
Chr12 3900000 3999999 3480
Chr12 4000000 4099999 1910
Chr12 4100000 4199999 2011
Chr12 4200000 4299999 2209
Chr12 4300000 4399999 3029
Chr12 4400000 4499999 3549
Chr12 4500000 4599999 3423
Chr12 4600000 4699999 4096
Chr12 4700000 4799999 4112
Chr12 4800000 4899999 3349
Chr12 4900000 4999999 3856
Chr12 5000000 5099999 3765
Chr12 5100000 5199999 3226
Chr12 5200000 5299999 3187
Chr12 5300000 5399999 3381
Chr12 5400000 5499999 3719
Chr12 5500000 5599999 3640
Chr12 5600000 5699999 2973
Chr12 5700000 5799999 3048
Chr12 5800000 5899999 2782
Chr12 5900000 5999999 3286
Chr12 6000000 6099999 3990
Chr12 6100000 6199999 3806
Chr12 6200000 6299999 3809
Chr12 6300000 6399999 3443
Chr12 6400000 6499999 2740
Chr12 6500000 6599999 2350
Chr12 6600000 6699999 3162
Chr12 6700000 6799999 3071
Chr12 6800000 6899999 3936
Chr12 6900000 6999999 3601
Chr12 7000000 7099999 3736
Chr12 7100000 7199999 3459
Chr12 7200000 7299999 3720
Chr12 7300000 7399999 4183
Chr12 7400000 7499999 3258
Chr12 7500000 7599999 3309
Chr12 7600000 7699999 3685
Chr12 7700000 7799999 3448
Chr12 7800000 7899999 2581
Chr12 7900000 7999999 3418
Chr12 8000000 8099999 3905
Chr12 8100000 8199999 4418
Chr12 8200000 8299999 3190
Chr12 8300000 8399999 3636
Chr12 8400000 8499999 3627
Chr12 8500000 8599999 3429
Chr12 8600000 8699999 2531
Chr12 8700000 8799999 3255
Chr12 8800000 8899999 3317
Chr12 8900000 8999999 3377
Chr12 9000000 9099999 3040
Chr12 9100000 9199999 3536
Chr12 9200000 9299999 3527
Chr12 9300000 9399999 2346
Chr12 9400000 9499999 1780
Chr12 9500000 9599999 2561
Chr12 9600000 9699999 3517
Chr12 9700000 9799999 3829
Chr12 9800000 9899999 3531
Chr12 9900000 9999999 2676
Chr12 10000000 10099999 2416
Chr12 10100000 10199999 2139
Chr12 10200000 10299999 2365
Chr12 10300000 10399999 2204
Chr12 10400000 10499999 1717
Chr12 10500000 10599999 1972
Chr12 10600000 10699999 2700
Chr12 10700000 10799999 2502
Chr12 10800000 10899999 2067
Chr12 10900000 10999999 2719
Chr12 11000000 11099999 3525
Chr12 11100000 11199999 3675
Chr12 11200000 11299999 3775
Chr12 11300000 11399999 3125
Chr12 11400000 11499999 3403
Chr12 11500000 11599999 2860
Chr12 11600000 11699999 3558
Chr12 11700000 11799999 3796
Chr12 11800000 11899999 4049
Chr12 11900000 11999999 3771
Chr12 12000000 12099999 3151
Chr12 12100000 12199999 3038
Chr12 12200000 12299999 1682
Chr12 12300000 12399999 4166
Chr12 12400000 12499999 3939
Chr12 12500000 12599999 3269
Chr12 12600000 12699999 3430
Chr12 12700000 12799999 3109
Chr12 12800000 12899999 3647
Chr12 12900000 12999999 3579
Chr12 13000000 13099999 3792
Chr12 13100000 13199999 3306
Chr12 13200000 13299999 3364
Chr12 13300000 13399999 3002
Chr12 13400000 13499999 3410
Chr12 13500000 13599999 3503
Chr12 13600000 13699999 3451
Chr12 13700000 13799999 3638
Chr12 13800000 13899999 2597
Chr12 13900000 13999999 3121
Chr12 14000000 14099999 2831
Chr12 14100000 14199999 3827
Chr12 14200000 14299999 3319
Chr12 14300000 14399999 3664
Chr12 14400000 14499999 3109
Chr12 14500000 14599999 2856
Chr12 14600000 14699999 3125
Chr12 14700000 14799999 2772
Chr12 14800000 14899999 2552
Chr12 14900000 14999999 2512
Chr12 15000000 15099999 2319
Chr12 15100000 15199999 2669
Chr12 15200000 15299999 2373
Chr12 15300000 15399999 3238
Chr12 15400000 15499999 2863
Chr12 15500000 15599999 3182
Chr12 15600000 15699999 3385
Chr12 15700000 15799999 3406
Chr12 15800000 15899999 3744
Chr12 15900000 15999999 3150
Chr12 16000000 16099999 3563
Chr12 16100000 16199999 3156
Chr12 16200000 16299999 3397
Chr12 16300000 16399999 2746
Chr12 16400000 16499999 4037
Chr12 16500000 16599999 3075
Chr12 16600000 16699999 2863
Chr12 16700000 16799999 3449
Chr12 16800000 16899999 3208
Chr12 16900000 16999999 3269
Chr12 17000000 17099999 2477
Chr12 17100000 17199999 2787
Chr12 17200000 17299999 3495
Chr12 17300000 17399999 3769
Chr12 17400000 17499999 3646
Chr12 17500000 17599999 3128
Chr12 17600000 17699999 3482
Chr12 17700000 17799999 3604
Chr12 17800000 17899999 3053
Chr12 17900000 17999999 2220
Chr12 18000000 18099999 3379
Chr12 18100000 18199999 2836
Chr12 18200000 18299999 4259
Chr12 18300000 18399999 3662
Chr12 18400000 18499999 3281
Chr12 18500000 18599999 2853
Chr12 18600000 18699999 3253
Chr12 18700000 18799999 3367
Chr12 18800000 18899999 3759
Chr12 18900000 18999999 3360
Chr12 19000000 19099999 3532
Chr12 19100000 19199999 2979
Chr12 19200000 19299999 3369
Chr12 19300000 19399999 3307
Chr12 19400000 19499999 3581
Chr12 19500000 19599999 3010
Chr12 19600000 19699999 3852
Chr12 19700000 19799999 3832
Chr12 19800000 19899999 3877
Chr12 19900000 19999999 3547
Chr12 20000000 20099999 3908
Chr12 20100000 20199999 3922
Chr12 20200000 20299999 2553
Chr12 20300000 20399999 3251
Chr12 20400000 20499999 3533
Chr12 20500000 20599999 2816
Chr12 20600000 20699999 3194
Chr12 20700000 20799999 3727
Chr12 20800000 20899999 1802
Chr12 20900000 20999999 1966
Chr12 21000000 21099999 2870
Chr12 21100000 21199999 2863
Chr12 21200000 21299999 2520
Chr12 21300000 21399999 3223
Chr12 21400000 21499999 3111
Chr12 21500000 21599999 3986
Chr12 21600000 21699999 3514
Chr12 21700000 21799999 3675
Chr12 21800000 21899999 3300
Chr12 21900000 21999999 3302
Chr12 22000000 22099999 3089
Chr12 22100000 22199999 2717
Chr12 22200000 22299999 3181
Chr12 22300000 22399999 2899
Chr12 22400000 22499999 3522
Chr12 22500000 22599999 3482
Chr12 22600000 22699999 3210
Chr12 22700000 22799999 3496
Chr12 22800000 22899999 3593
Chr12 22900000 22999999 3038
Chr12 23000000 23099999 3220
Chr12 23100000 23199999 3333
Chr12 23200000 23299999 3209
Chr12 23300000 23399999 3047
Chr12 23400000 23499999 4201
Chr12 23500000 23599999 3357
Chr12 23600000 23699999 3385
Chr12 23700000 23799999 3444
Chr12 23800000 23899999 3024
Chr12 23900000 23999999 2183
Chr12 24000000 24099999 2796
Chr12 24100000 24199999 2131
Chr12 24200000 24299999 3531
Chr12 24300000 24399999 3593
Chr12 24400000 24499999 3899
Chr12 24500000 24599999 3344
Chr12 24600000 24699999 3473
Chr12 24700000 24799999 3448
Chr12 24800000 24899999 3259
Chr12 24900000 24999999 3835
Chr12 25000000 25099999 3640
Chr12 25100000 25199999 2569
Chr12 25200000 25299999 3480
Chr12 25300000 25399999 3186
Chr12 25400000 25499999 3370
Chr12 25500000 25599999 3077
Chr12 25600000 25699999 1882
Chr12 25700000 25799999 2114
Chr12 25800000 25899999 2458
Chr12 25900000 25999999 3314
Chr12 26000000 26099999 3179
Chr12 26100000 26199999 3920
Chr12 26200000 26299999 3151
Chr12 26300000 26399999 3532
Chr12 26400000 26499999 3378
Chr12 26500000 26599999 3425
Chr12 26600000 26699999 3263
Chr12 26700000 26799999 3251
Chr12 26800000 26899999 3602
Chr12 26900000 26999999 3209
Chr12 27000000 27099999 3455
Chr12 27100000 27199999 3410
Chr12 27200000 27299999 2838
Chr12 27300000 27399999 3415
Chr12 27400000 27499999 2430
Chr12 27500000 27599999 2298
Chr12 27600000 27699999 2475
Chr12 27700000 27799999 2637
Chr12 27800000 27899999 3263
Chr12 27900000 27999999 2974
Chr12 28000000 28099999 2725
Chr12 28100000 28199999 2870
Chr12 28200000 28299999 2639
Chr12 28300000 28399999 3418
Chr12 28400000 28499999 4002
Chr12 28500000 28599999 2958
Chr12 28600000 28699999 2967
Chr12 28700000 28799999 2746
Chr12 28800000 28899999 3078
Chr12 28900000 28999999 3128
Chr12 29000000 29099999 3180
Chr12 29100000 29199999 3484
Chr12 29200000 29299999 2901
Chr12 29300000 29399999 3348
Chr12 29400000 29499999 2588
Chr12 29500000 29599999 3087
Chr12 29600000 29699999 2543
Chr12 29700000 29799999 3146
Chr12 29800000 29899999 3380
Chr12 29900000 29999999 3752
Chr12 30000000 30099999 3202
Chr12 30100000 30199999 3139
Chr12 30200000 30299999 3482
Chr12 30300000 30399999 3368
Chr12 30400000 30499999 3356
Chr12 30500000 30599999 2518
Chr12 30600000 30699999 2406
Chr12 30700000 30799999 1603
Chr12 30800000 30899999 212
Chr13 0 99999 3032
Chr13 100000 199999 3449
Chr13 200000 299999 3450
Chr13 300000 399999 3812
Chr13 400000 499999 3619
Chr13 500000 599999 3419
Chr13 600000 699999 3354
Chr13 700000 799999 3584
Chr13 800000 899999 3359
Chr13 900000 999999 3415
Chr13 1000000 1099999 3275
Chr13 1100000 1199999 2350
Chr13 1200000 1299999 2112
Chr13 1300000 1399999 2744
Chr13 1400000 1499999 2513
Chr13 1500000 1599999 1935
Chr13 1600000 1699999 2510
Chr13 1700000 1799999 2781
Chr13 1800000 1899999 2161
Chr13 1900000 1999999 3468
Chr13 2000000 2099999 3198
Chr13 2100000 2199999 3273
Chr13 2200000 2299999 3689
Chr13 2300000 2399999 3166
Chr13 2400000 2499999 3055
Chr13 2500000 2599999 2857
Chr13 2600000 2699999 2283
Chr13 2700000 2799999 2721
Chr13 2800000 2899999 2545
Chr13 2900000 2999999 2666
Chr13 3000000 3099999 2189
Chr13 3100000 3199999 2002
Chr13 3200000 3299999 2252
Chr13 3300000 3399999 2087
Chr13 3400000 3499999 2788
Chr13 3500000 3599999 3452
Chr13 3600000 3699999 3448
Chr13 3700000 3799999 3092
Chr13 3800000 3899999 3221
Chr13 3900000 3999999 3422
Chr13 4000000 4099999 3418
Chr13 4100000 4199999 2848
Chr13 4200000 4299999 2816
Chr13 4300000 4399999 2817
Chr13 4400000 4499999 2710
Chr13 4500000 4599999 2256
Chr13 4600000 4699999 2654
Chr13 4700000 4799999 2921
Chr13 4800000 4899999 3398
Chr13 4900000 4999999 3887
Chr13 5000000 5099999 3182
Chr13 5100000 5199999 3709
Chr13 5200000 5299999 3646
Chr13 5300000 5399999 2782
Chr13 5400000 5499999 2319
Chr13 5500000 5599999 2114
Chr13 5600000 5699999 1764
Chr13 5700000 5799999 2554
Chr13 5800000 5899999 1677
Chr13 5900000 5999999 2610
Chr13 6000000 6099999 3389
Chr13 6100000 6199999 3074
Chr13 6200000 6299999 2944
Chr13 6300000 6399999 2513
Chr13 6400000 6499999 3491
Chr13 6500000 6599999 3472
Chr13 6600000 6699999 3775
Chr13 6700000 6799999 3462
Chr13 6800000 6899999 3406
Chr13 6900000 6999999 3423
Chr13 7000000 7099999 2889
Chr13 7100000 7199999 2764
Chr13 7200000 7299999 2755
Chr13 7300000 7399999 3708
Chr13 7400000 7499999 3270
Chr13 7500000 7599999 2413
Chr13 7600000 7699999 2165
Chr13 7700000 7799999 2007
Chr13 7800000 7899999 2291
Chr13 7900000 7999999 2517
Chr13 8000000 8099999 2525
Chr13 8100000 8199999 2939
Chr13 8200000 8299999 3140
Chr13 8300000 8399999 3223
Chr13 8400000 8499999 3230
Chr13 8500000 8599999 3496
Chr13 8600000 8699999 2810
Chr13 8700000 8799999 3232
Chr13 8800000 8899999 3135
Chr13 8900000 8999999 2797
Chr13 9000000 9099999 2863
Chr13 9100000 9199999 2481
Chr13 9200000 9299999 2032
Chr13 9300000 9399999 2732
Chr13 9400000 9499999 2670
Chr13 9500000 9599999 2474
Chr13 9600000 9699999 2381
Chr13 9700000 9799999 2018
Chr13 9800000 9899999 1954
Chr13 9900000 9999999 1601
Chr13 10000000 10099999 2036
Chr13 10100000 10199999 2525
Chr13 10200000 10299999 2209
Chr13 10300000 10399999 2377
Chr13 10400000 10499999 2954
Chr13 10500000 10599999 2872
Chr13 10600000 10699999 2462
Chr13 10700000 10799999 2299
Chr13 10800000 10899999 2097
Chr13 10900000 10999999 3238
Chr13 11000000 11099999 2270
Chr13 11100000 11199999 2247
Chr13 11200000 11299999 1790
Chr13 11300000 11399999 1948
Chr13 11400000 11499999 2081
Chr13 11500000 11599999 2795
Chr13 11600000 11699999 3081
Chr13 11700000 11799999 2990
Chr13 11800000 11899999 2389
Chr13 11900000 11999999 2864
Chr13 12000000 12099999 2717
Chr13 12100000 12199999 2574
Chr13 12200000 12299999 3056
Chr13 12300000 12399999 2954
Chr13 12400000 12499999 3292
Chr13 12500000 12599999 2969
Chr13 12600000 12699999 2899
Chr13 12700000 12799999 2739
Chr13 12800000 12899999 2473
Chr13 12900000 12999999 2058
Chr13 13000000 13099999 2134
Chr13 13100000 13199999 2779
Chr13 13200000 13299999 3277
Chr13 13300000 13399999 3066
Chr13 13400000 13499999 3312
Chr13 13500000 13599999 3296
Chr13 13600000 13699999 3169
Chr13 13700000 13799999 2848
Chr13 13800000 13899999 3136
Chr13 13900000 13999999 3281
Chr13 14000000 14099999 3364
Chr13 14100000 14199999 2879
Chr13 14200000 14299999 3106
Chr13 14300000 14399999 2862
Chr13 14400000 14499999 3075
Chr13 14500000 14599999 3727
Chr13 14600000 14699999 3053
Chr13 14700000 14799999 2729
Chr13 14800000 14899999 3151
Chr13 14900000 14999999 3444
Chr13 15000000 15099999 3313
Chr13 15100000 15199999 3192
Chr13 15200000 15299999 2624
Chr13 15300000 15399999 3905
Chr13 15400000 15499999 3341
Chr13 15500000 15599999 2963
Chr13 15600000 15699999 3198
Chr13 15700000 15799999 3115
Chr13 15800000 15899999 2641
Chr13 15900000 15999999 2928
Chr13 16000000 16099999 3389
Chr13 16100000 16199999 3258
Chr13 16200000 16299999 3059
Chr13 16300000 16399999 2831
Chr13 16400000 16499999 3264
Chr13 16500000 16599999 2899
Chr13 16600000 16699999 3302
Chr13 16700000 16799999 4053
Chr13 16800000 16899999 3446
Chr13 16900000 16999999 3664
Chr13 17000000 17099999 3251
Chr13 17100000 17199999 3308
Chr13 17200000 17299999 2830
Chr13 17300000 17399999 3360
Chr13 17400000 17499999 3884
Chr13 17500000 17599999 2956
Chr13 17600000 17699999 3382
Chr13 17700000 17799999 3275
Chr13 17800000 17899999 3649
Chr13 17900000 17999999 3153
Chr13 18000000 18099999 2784
Chr13 18100000 18199999 3013
Chr13 18200000 18299999 2981
Chr13 18300000 18399999 3252
Chr13 18400000 18499999 4010
Chr13 18500000 18599999 3401
Chr13 18600000 18699999 4051
Chr13 18700000 18799999 3487
Chr13 18800000 18899999 2680
Chr13 18900000 18999999 3488
Chr13 19000000 19099999 3199
Chr13 19100000 19199999 3418
Chr13 19200000 19299999 3525
Chr13 19300000 19399999 3658
Chr13 19400000 19499999 2485
Chr13 19500000 19599999 3294
Chr13 19600000 19699999 3252
Chr13 19700000 19799999 3778
Chr13 19800000 19899999 3373
Chr13 19900000 19999999 2851
Chr13 20000000 20099999 3729
Chr13 20100000 20199999 3748
Chr13 20200000 20299999 3932
Chr13 20300000 20399999 3668
Chr13 20400000 20499999 2908
Chr13 20500000 20599999 3222
Chr13 20600000 20699999 3938
Chr13 20700000 20799999 3440
Chr13 20800000 20899999 3261
Chr13 20900000 20999999 3952
Chr13 21000000 21099999 3574
Chr13 21100000 21199999 3387
Chr13 21200000 21299999 3926
Chr13 21300000 21399999 3348
Chr13 21400000 21499999 3548
Chr13 21500000 21599999 3906
Chr13 21600000 21699999 3525
Chr13 21700000 21799999 3620
Chr13 21800000 21899999 3660
Chr13 21900000 21999999 3563
Chr13 22000000 22099999 3542
Chr13 22100000 22199999 3458
Chr13 22200000 22299999 3093
Chr13 22300000 22399999 3767
Chr13 22400000 22499999 3360
Chr13 22500000 22599999 3558
Chr13 22600000 22699999 3649
Chr13 22700000 22799999 3352
Chr13 22800000 22899999 3336
Chr13 22900000 22999999 3222
Chr13 23000000 23099999 3052
Chr13 23100000 23199999 3200
Chr13 23200000 23299999 3839
Chr13 23300000 23399999 3629
Chr13 23400000 23499999 3255
Chr13 23500000 23599999 3049
Chr13 23600000 23699999 3547
Chr13 23700000 23799999 3439
Chr13 23800000 23899999 3978
Chr13 23900000 23999999 3676
Chr13 24000000 24099999 3184
Chr13 24100000 24199999 3141
Chr13 24200000 24299999 2952
Chr13 24300000 24399999 3918
Chr13 24400000 24499999 3592
Chr13 24500000 24599999 3985
Chr13 24600000 24699999 3731
Chr13 24700000 24799999 3728
Chr13 24800000 24899999 3064
Chr13 24900000 24999999 2864
Chr13 25000000 25099999 3379
Chr13 25100000 25199999 4215
Chr13 25200000 25299999 3872
Chr13 25300000 25399999 2956
Chr13 25400000 25499999 1880
Chr13 25500000 25599999 1914
Chr13 25600000 25699999 2531
Chr13 25700000 25799999 3776
Chr13 25800000 25899999 3419
Chr13 25900000 25999999 4037
Chr13 26000000 26099999 3664
Chr13 26100000 26199999 3670
Chr13 26200000 26299999 3484
Chr13 26300000 26399999 3811
Chr13 26400000 26499999 4223
Chr13 26500000 26599999 2764
Chr13 26600000 26699999 3586
Chr13 26700000 26799999 3657
Chr13 26800000 26899999 3509
Chr13 26900000 26999999 3070
Chr13 27000000 27099999 3218
Chr13 27100000 27199999 2851
Chr13 27200000 27299999 2474
Chr13 27300000 27399999 3380
Chr13 27400000 27499999 3546
Chr13 27500000 27599999 3123
Chr13 27600000 27699999 3220
Chr13 27700000 27799999 3256
Chr13 27800000 27899999 3541
Chr13 27900000 27999999 4060
Chr13 28000000 28099999 3709
Chr13 28100000 28199999 4031
Chr13 28200000 28299999 3350
Chr13 28300000 28399999 3284
Chr13 28400000 28499999 3424
Chr13 28500000 28599999 2669
Chr13 28600000 28699999 2983
Chr13 28700000 28799999 3682
Chr13 28800000 28899999 2879
Chr13 28900000 28999999 3165
Chr13 29000000 29099999 3720
Chr13 29100000 29199999 2800
Chr13 29200000 29299999 3274
Chr13 29300000 29399999 3142
Chr13 29400000 29499999 2517
Chr13 29500000 29599999 2636
Chr13 29600000 29699999 2275
Chr13 29700000 29799999 2352
Chr13 29800000 29899999 2156
Chr13 29900000 29999999 2130
Chr13 30000000 30099999 2390
Chr13 30100000 30199999 2333
Chr13 30200000 30299999 2585
Chr13 30300000 30399999 2169
Chr13 30400000 30499999 1663
Chr14 0 99999 2500
Chr14 100000 199999 2799
Chr14 200000 299999 2658
Chr14 300000 399999 3277
Chr14 400000 499999 3385
Chr14 500000 599999 3778
Chr14 600000 699999 3690
Chr14 700000 799999 3104
Chr14 800000 899999 2788
Chr14 900000 999999 3729
Chr14 1000000 1099999 3765
Chr14 1100000 1199999 4165
Chr14 1200000 1299999 3222
Chr14 1300000 1399999 3730
Chr14 1400000 1499999 3751
Chr14 1500000 1599999 3636
Chr14 1600000 1699999 3502
Chr14 1700000 1799999 3656
Chr14 1800000 1899999 2423
Chr14 1900000 1999999 2371
Chr14 2000000 2099999 3568
Chr14 2100000 2199999 3227
Chr14 2200000 2299999 3439
Chr14 2300000 2399999 3295
Chr14 2400000 2499999 3562
